Sherlock	NP0	sherlock
In	PRP	in
it	PNP	it
I	PNP	i
enumerate	VVB	enumerate
a	AT0	a
hundred	CRD	hundred
and	CJC	and
forty	CRD	forty
forms	NN2	form
of	PRF	of
cigar-	NN1	cigar-
,	PUN	,
cigarette-	NN1	cigarette-
,	PUN	,
and	CJC	and
pipe-tobacco	AJ0	pipe-tobacco
,	PUN	,
with	PRP	with
colored	AJ0	colore|colored
plates	NN2	plate
illustrating	VVG	illustrate
the	AT0	the
difference	NN1	difference
in	PRP	in
the	AT0	the
ash	NN1	ash
.	SENT	.
It	PNP	it
is	VBZ	be
a	AT0	a
point	NN1	point
which	DTQ	which
is	VBZ	be
continually	AV0	continually
turning	VVG	turn|turning
up	AVP	up
in	PRP	in
criminal	AJ0	criminal
trials	NN2	trial
,	PUN	,
and	CJC	and
which	DTQ	which
is	VBZ	be
sometimes	AV0	sometimes
of	PRF	of
supreme	AJ0	supreme
importance	NN1	importance
as	PRP	as
a	AT0	a
clue	NN1	clue
.	SENT	.
If	CJS	if
you	PNP	you
can	VM0	can
say	VVI	say
definitely	AV0	definitely
,	PUN	,
for	PRP	for
example	NN1	example
,	PUN	,
that	CJT	that
some	DT0	some
murder	NN1	murder
has	VHZ	have
been	VBN	be
done	VDN	do
by	PRP	by
a	AT0	a
man	NN1	man
who	PNQ	who
was	VBD	be
smoking	VVG	smoke|smoking
an	AT0	an
Indian	AJ0	indian
lunkah	NN1	lunkah
,	PUN	,
it	PNP	it
obviously	AV0	obviously
narrows	VVZ	narrow
your	DPS	you
field	NN1	field
of	PRF	of
search	NN1	search
.	SENT	.
To	PRP	to
the	AT0	the
trained	AJ0	trained|train
eye	NN1	eye
there	EX0	there
is	VBZ	be
as	AV0	as
much	DT0	much
difference	NN1	difference
between	PRP	between
the	AT0	the
black	AJ0	black
ash	NN1	ash
of	PRF	of
a	AT0	a
Trichinopoly	NN1	Trichinopoly
and	CJC	and
the	AT0	the
white	AJ0	white
fluff	NN1	fluff
of	PRF	of
bird's-eye	NN1	bird's-eye
as	CJS	as
there	EX0	there
is	VBZ	be
between	PRP	between
a	AT0	a
cabbage	NN1	cabbage
and	CJC	and
a	AT0	a
potato	NN1	potato
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
You	PNP	you
have	VHB	have
an	AT0	an
extraordinary	AJ0	extraordinary
genius	NN1	genius
for	PRP	for
minutiae	NN2	minutia
,	PUN	,
""""	PUQ	""""
I	PNP	i
remarked	VVD	remark
.	SENT	.
""""	PUQ	""""
I	PNP	i
appreciate	VVB	appreciate
their	DPS	they
importance	NN1	importance
.	SENT	.
Here	AV0	here
is	VBZ	be
my	DPS	i
monograph	NN1	monograph
upon	PRP	upon
the	AT0	the
tracing	NN1	tracing|trace
of	PRF	of
footsteps	NN2	footstep
,	PUN	,
with	PRP	with
some	DT0	some
remarks	NN2	remark
upon	PRP	upon
the	AT0	the
uses	NN2	use
of	PRF	of
plaster	NN1	plaster
of	PRF	of
Paris	NP0	paris
as	PRP	as
a	AT0	a
preserver	NN1	preserver
of	PRF	of
impresses	VVZ	impress
.	SENT	.
Here	AV0	here
,	PUN	,
too	AV0	too
,	PUN	,
is	VBZ	be
a	AT0	a
curious	AJ0	curious
little	AJ0	little
work	NN1	work
upon	PRP	upon
the	AT0	the
influence	NN1	influence
of	PRF	of
a	AT0	a
trade	NN1	trade
upon	PRP	upon
the	AT0	the
form	NN1	form
of	PRF	of
the	AT0	the
hand	NN1	hand
,	PUN	,
with	PRP	with
lithotypes	NN2	lithotypes
of	PRF	of
the	AT0	the
hands	NN2	hand
of	PRF	of
slaters	NN2	slater
,	PUN	,
sailors	NN2	sailor
,	PUN	,
corkcutters	NN2	corkcutters
,	PUN	,
compositors	NN2	compositor
,	PUN	,
weavers	NN2	weaver
,	PUN	,
and	CJC	and
diamond-polishers	NN2	diamond-polishers
.	SENT	.
That	DT0	that
is	VBZ	be
a	AT0	a
matter	NN1	matter
of	PRF	of
great	AJ0	great
practical	AJ0	practical
interest	NN1	interest
to	PRP	to
the	AT0	the
scientific	AJ0	scientific
detective	NN1	detective
,	PUN	,
---	AJ0	---
especially	AV0	especially
in	PRP	in
cases	NN2	case
of	PRF	of
unclaimed	AJ0	unclaimed
bodies	NN2	body
,	PUN	,
or	CJC	or
in	PRP	in
discovering	VVG	discover
the	AT0	the
antecedents	NN2	antecedent
of	PRF	of
criminals	NN2	criminal
.	SENT	.
But	CJC	but
I	PNP	i
weary	AJ0	weary
you	PNP	you
with	PRP	with
my	DPS	i
hobby	NN1	hobby
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Not	XX0	not
at	PRP	at
all	DT0	all
,	PUN	,
""""	PUQ	""""
I	PNP	i
answered	VVD	answer
,	PUN	,
earnestly	AV0	earnestly
.	SENT	.
""""	PUQ	""""
It	PNP	it
is	VBZ	be
of	PRF	of
the	AT0	the
greatest	AJS	great
interest	NN1	interest
to	PRP	to
me	PNP	i
,	PUN	,
especially	AV0	especially
since	CJS	since
I	PNP	i
have	VHB	have
had	VHN	have
the	AT0	the
opportunity	NN1	opportunity
of	PRF	of
observing	VVG	observe
your	DPS	you
practical	AJ0	practical
application	NN1	application
of	PRF	of
it	PNP	it
.	SENT	.
But	CJC	but
you	PNP	you
spoke	VVD	speak
just	AV0	just
now	AV0	now
of	PRF	of
observation	NN1	observation
and	CJC	and
deduction	NN1	deduction
.	SENT	.
Surely	AV0	surely
the	AT0	the
one	PNI	one
to	PRP	to
some	DT0	some
extent	NN1	extent
implies	VVZ	imply
the	AT0	the
other	NN1	other
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Why	AVQ	why
,	PUN	,
hardly	AV0	hardly
,	PUN	,
""""	PUQ	""""
he	PNP	he
answered	VVD	answer
,	PUN	,
leaning	VVG	lean|leaning
back	AVP	back
luxuriously	AV0	luxuriously
in	PRP	in
his	DPS	he
arm-chair	NN1	arm-chair
,	PUN	,
and	CJC	and
sending	VVG	send|sending
up	AVP	up
thick	AJ0	thick
blue	AJ0	blue
wreaths	NN2	wreath
from	PRP	from
his	DPS	he
pipe	NN1	pipe
.	SENT	.
""""	PUQ	""""
For	PRP	for
example	NN1	example
,	PUN	,
observation	NN1	observation
shows	VVZ	show
me	PNP	i
that	CJT	that
you	PNP	you
have	VHB	have
been	VBN	be
to	PRP	to
the	AT0	the
Wigmore	NP0	wigmore
Street	NP0	street
Post-Office	NN1	post-office
this	DT0	this
morning	NN1	morning
,	PUN	,
but	CJC	but
deduction	NN1	deduction
lets	VVZ	let
me	PNP	i
know	VVB	know
that	CJT	that
when	CJS	when
there	AV0	there
you	PNP	you
dispatched	VVD	dispatch
a	AT0	a
telegram	NN1	telegram
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Right	AV0	right
!	SENT	!
""""	PUQ	""""
said	VVD	say|said
I	PNP	i
.	SENT	.
""""	PUQ	""""
Right	AV0	right
on	PRP	on
both	DT0	both
points	NN2	point
!	SENT	!
But	CJC	but
I	PNP	i
confess	VVB	confess
that	CJT	that
I	PNP	i
do	VDB	do
n't	XX0	not
see	VVI	see
how	AVQ	how
you	PNP	you
arrived	VVD	arrive
at	PRP	at
it	PNP	it
.	SENT	.
It	PNP	it
was	VBD	be
a	AT0	a
sudden	AJ0	sudden
impulse	NN1	impulse
upon	PRP	upon
my	DPS	i
part	NN1	part
,	PUN	,
and	CJC	and
I	PNP	i
have	VHB	have
mentioned	VVN	mention
it	PNP	it
to	TO0	to
no	VVI	no
one	PNI	one
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
It	PNP	it
is	VBZ	be
simplicity	NN1	simplicity
itself	PNX	itself
,	PUN	,
""""	PUQ	""""
he	PNP	he
remarked	VVD	remark
,	PUN	,
chuckling	VVG	chuckle
at	PRP	at
my	DPS	i
surprise	NN1	surprise
,	PUN	,
---	AJ0	---
""""	PUQ	""""
so	AV0	so
absurdly	AV0	absurdly
simple	AJ0	simple
that	CJT	that
an	AT0	an
explanation	NN1	explanation
is	VBZ	be
superfluous	AJ0	superfluous
;	PUN	;
and	CJC	and
yet	AV0	yet
it	PNP	it
may	VM0	may
serve	VVI	serve
to	TO0	to
define	VVI	define
the	AT0	the
limits	NN2	limit
of	PRF	of
observation	NN1	observation
and	CJC	and
of	PRF	of
deduction	NN1	deduction
.	SENT	.
Observation	NN1	observation
tells	VVZ	tell
me	PNP	i
that	CJT	that
you	PNP	you
have	VHB	have
a	AT0	a
little	AJ0	little
reddish	AJ0	reddish
mould	NN1	mould
adhering	VVG	adhere|adhering
to	PRP	to
your	DPS	you
instep	NN1	instep
.	SENT	.
Just	AV0	just
opposite	PRP	opposite
the	AT0	the
Seymour	NP0	seymour
Street	NP0	street
Office	NN1	office
they	PNP	they
have	VHB	have
taken	VVN	take|taken
up	AVP	up
the	AT0	the
pavement	NN1	pavement
and	CJC	and
thrown	VVN	throw
up	AVP	up
some	DT0	some
earth	NN1	earth
which	DTQ	which
lies	VVZ	lie
in	PRP	in
such	DT0	such
a	AT0	a
way	NN1	way
that	CJT	that
it	PNP	it
is	VBZ	be
difficult	AJ0	difficult
to	TO0	to
avoid	VVI	avoid
treading	VVG	tread
in	PRP	in
it	PNP	it
in	PRP	in
entering	VVG	enter
.	SENT	.
The	AT0	the
earth	NN1	earth
is	VBZ	be
of	PRF	of
this	DT0	this
peculiar	AJ0	peculiar
reddish	AJ0	reddish
tint	NN1	tint
which	DTQ	which
is	VBZ	be
found	VVN	find
,	PUN	,
as	CJS	as
far	AV0	far
as	CJS	as
I	PNP	i
know	VVB	know
,	PUN	,
nowhere	AV0	nowhere
else	AV0	else
in	PRP	in
the	AT0	the
neighborhood	NN1	neighborhood
.	SENT	.
So	AV0	so
much	DT0	much
is	VBZ	be
observation	NN1	observation
.	SENT	.
The	AT0	the
rest	NN1	rest
is	VBZ	be
deduction	NN1	deduction
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
How	AVQ	how
,	PUN	,
then	AV0	then
,	PUN	,
did	VDD	do
you	PNP	you
deduce	VVI	deduce
the	AT0	the
telegram	NN1	telegram
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
Why	AVQ	why
,	PUN	,
of	PRF	of
course	NN1	course
I	PNP	i
knew	VVD	know
that	CJT	that
you	PNP	you
had	VHD	have
not	XX0	not
written	VVN	write|written
a	AT0	a
letter	NN1	letter
,	PUN	,
since	CJS	since
I	PNP	i
sat	VVD	sit
opposite	AJ0	opposite
to	PRP	to
you	PNP	you
all	DT0	all
morning	NN1	morning
.	SENT	.
I	PNP	i
see	VVB	see
also	AV0	also
in	PRP	in
your	DPS	you
open	AJ0	open
desk	NN1	desk
there	AV0	there
that	CJT	that
you	PNP	you
have	VHB	have
a	AT0	a
sheet	NN1	sheet
of	PRF	of
stamps	NN2	stamp
and	CJC	and
a	AT0	a
thick	AJ0	thick
bundle	NN1	bundle
of	PRF	of
post-cards	NN2	post-cards
.	SENT	.
What	DTQ	what
could	VM0	could
you	PNP	you
go	VVI	go
into	PRP	into
the	AT0	the
post-office	NN1	post-office
for	PRP	for
,	PUN	,
then	AV0	then
,	PUN	,
but	CJC	but
to	TO0	to
send	VVI	send
a	AT0	a
wire	NN1	wire
?	SENT	?
Eliminate	VVB	eliminate
all	DT0	all
other	AJ0	other
factors	NN2	factor
,	PUN	,
and	CJC	and
the	AT0	the
one	PNI	one
which	DTQ	which
remains	VVZ	remain|remains
must	VM0	must
be	VBI	be
the	AT0	the
truth	NN1	truth
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
In	PRP	in
this	DT0	this
case	NN1	case
it	PNP	it
certainly	AV0	certainly
is	VBZ	be
so	AV0	so
,	PUN	,
""""	PUQ	""""
I	PNP	i
replied	VVD	reply
,	PUN	,
after	PRP	after
a	AT0	a
little	AJ0	little
thought	NN1	thought
.	SENT	.
""""	PUQ	""""
The	AT0	the
thing	NN1	thing
,	PUN	,
however	AV0	however
,	PUN	,
is	VBZ	be
,	PUN	,
as	CJS	as
you	PNP	you
say	VVB	say
,	PUN	,
of	PRF	of
the	AT0	the
simplest	AJS	simple
.	SENT	.
Would	VM0	would
you	PNP	you
think	VVI	think
me	PNP	i
impertinent	AJ0	impertinent
if	CJS	if
I	PNP	i
were	VBD	be
to	TO0	to
put	VVI	put
your	DPS	you
theories	NN2	theory
to	PRP	to
a	AT0	a
more	AV0	more
severe	AJ0	severe
test	NN1	test
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
On	PRP	on
the	AT0	the
contrary	NN1	contrary
,	PUN	,
""""	PUQ	""""
he	PNP	he
answered	VVD	answer
,	PUN	,
""""	PUQ	""""
it	PNP	it
would	VM0	would
prevent	VVI	prevent
me	PNP	i
from	PRP	from
taking	VVG	take|taking
a	AT0	a
second	ORD	second
dose	NN1	dose
of	PRF	of
cocaine	NN1	cocaine
.	SENT	.
I	PNP	i
should	VM0	should
be	VBI	be
delighted	AJ0	delighted|delight
to	TO0	to
look	VVI	look
into	PRP	into
any	DT0	any
problem	NN1	problem
which	DTQ	which
you	PNP	you
might	VM0	might
submit	VVI	submit
to	PRP	to
me	PNP	i
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
I	PNP	i
have	VHB	have
heard	VVN	hear
you	PNP	you
say	VVB	say
that	CJT	that
it	PNP	it
is	VBZ	be
difficult	AJ0	difficult
for	PRP	for
a	AT0	a
man	NN1	man
to	TO0	to
have	VHI	have
any	DT0	any
object	NN1	object
in	PRP	in
daily	AJ0	daily
use	NN1	use
without	PRP	without
leaving	VVG	leave|leaving
the	AT0	the
impress	VVB	impress
of	PRF	of
his	DPS	he
individuality	NN1	individuality
upon	PRP	upon
it	PNP	it
in	PRP	in
such	DT0	such
a	AT0	a
way	NN1	way
that	CJT	that
a	AT0	a
trained	AJ0	trained|train
observer	NN1	observer
might	VM0	might
read	VVI	read
it	PNP	it
.	SENT	.
Now	AV0	now
,	PUN	,
I	PNP	i
have	VHB	have
here	AV0	here
a	AT0	a
watch	NN1	watch
which	DTQ	which
has	VHZ	have
recently	AV0	recently
come	VVN	come
into	PRP	into
my	DPS	i
possession	NN1	possession
.	SENT	.
Would	VM0	would
you	PNP	you
have	VHI	have
the	AT0	the
kindness	NN1	kindness
to	TO0	to
let	VVI	let
me	PNP	i
have	VHB	have
an	AT0	an
opinion	NN1	opinion
upon	PRP	upon
the	AT0	the
character	NN1	character
or	CJC	or
habits	NN2	habit
of	PRF	of
the	AT0	the
late	AJ0	late
owner	NN1	owner
?	SENT	?
""""	PUQ	""""
I	PNP	i
handed	VVD	hand
him	PNP	he
over	PRP	over
the	AT0	the
watch	NN1	watch
with	PRP	with
some	DT0	some
slight	AJ0	slight
feeling	NN1	feeling|feel
of	PRF	of
amusement	NN1	amusement
in	PRP	in
my	DPS	i
heart	NN1	heart
,	PUN	,
for	PRP	for
the	AT0	the
test	NN1	test
was	VBD	be
,	PUN	,
as	CJS	as
I	PNP	i
thought	VVD	think
,	PUN	,
an	AT0	an
impossible	AJ0	impossible
one	PNI	one
,	PUN	,
and	CJC	and
I	PNP	i
intended	VVD	intend|intended
it	PNP	it
as	PRP	as
a	AT0	a
lesson	NN1	lesson
against	PRP	against
the	AT0	the
somewhat	AV0	somewhat
dogmatic	AJ0	dogmatic
tone	NN1	tone
which	DTQ	which
he	PNP	he
occasionally	AV0	occasionally
assumed	VVD	assume|assumed
.	SENT	.
He	PNP	he
balanced	VVD	balance|balanced
the	AT0	the
watch	NN1	watch
in	PRP	in
his	DPS	he
hand	NN1	hand
,	PUN	,
gazed	VVD	gaze
hard	AJ0	hard
at	PRP	at
the	AT0	the
dial	NN1	dial
,	PUN	,
opened	VVD	open|opened
the	AT0	the
back	NN1	back
,	PUN	,
and	CJC	and
examined	VVD	examine
the	AT0	the
works	NN0	works
,	PUN	,
first	ORD	first
with	PRP	with
his	DPS	he
naked	AJ0	naked
eyes	NN2	eye
and	CJC	and
then	AV0	then
with	PRP	with
a	AT0	a
powerful	AJ0	powerful
convex	AJ0	convex
lens	NN1	lens
.	SENT	.
I	PNP	i
could	VM0	could
hardly	AV0	hardly
keep	VVI	keep
from	PRP	from
smiling	VVG	smiling|smile
at	PRP	at
his	DPS	he
crestfallen	AJ0	crestfallen
face	NN1	face
when	CJS	when
he	PNP	he
finally	AV0	finally
snapped	VVD	snap
the	AT0	the
case	NN1	case
to	PRP	to
and	CJC	and
handed	VVD	hand
it	PNP	it
back	AVP	back
.	SENT	.
""""	PUQ	""""
There	EX0	there
are	VBB	be
hardly	AV0	hardly
any	DT0	any
data	NN0	data
,	PUN	,
""""	PUQ	""""
he	PNP	he
remarked	VVD	remark
.	SENT	.
""""	PUQ	""""
The	AT0	the
watch	NN1	watch
has	VHZ	have
been	VBN	be
recently	AV0	recently
cleaned	VVN	clean|cleaned
,	PUN	,
which	DTQ	which
robs	VVZ	rob
me	PNP	i
of	PRF	of
my	DPS	i
most	DT0	most
suggestive	AJ0	suggestive
facts	NN2	fact
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
You	PNP	you
are	VBB	be
right	AJ0	right
,	PUN	,
""""	PUQ	""""
I	PNP	i
answered	VVD	answer
.	SENT	.
""""	PUQ	""""
It	PNP	it
was	VBD	be
cleaned	VVN	clean|cleaned
before	CJS	before
being	VBG	be
sent	VVN	send
to	PRP	to
me	PNP	i
.	SENT	.
""""	PUQ	""""
In	PRP	in
my	DPS	i
heart	NN1	heart
I	PNP	i
accused	VVD	accuse|accused
my	DPS	i
companion	NN1	companion
of	PRF	of
putting	VVG	put|putting
forward	AV0	forward
a	AT0	a
most	AV0	most
lame	AJ0	lame
and	CJC	and
impotent	AJ0	impotent
excuse	NN1	excuse
to	TO0	to
cover	VVI	cover
his	DPS	he
failure	NN1	failure
.	SENT	.
What	DTQ	what
data	NN0	data
could	VM0	could
he	PNP	he
expect	VVI	expect
from	PRP	from
an	AT0	an
uncleaned	AJ0	uncleaned
watch	NN1	watch
?	SENT	?
""""	PUQ	""""
Though	CJS	though
unsatisfactory	AJ0	unsatisfactory
,	PUN	,
my	DPS	i
research	NN1	research
has	VHZ	have
not	XX0	not
been	VBN	be
entirely	AV0	entirely
barren	AJ0	barren
,	PUN	,
""""	PUQ	""""
he	PNP	he
observed	VVD	observe
,	PUN	,
staring	VVG	stare
up	AVP	up
at	PRP	at
the	AT0	the
ceiling	NN1	ceiling
with	PRP	with
dreamy	AJ0	dreamy
,	PUN	,
lack-lustre	AJ0	lack-lustre
eyes	NN2	eye
.	SENT	.
""""	PUQ	""""
Subject	NN1	subject
to	PRP	to
your	DPS	you
correction	NN1	correction
,	PUN	,
I	PNP	i
should	VM0	should
judge	VVI	judge
that	CJT	that
the	AT0	the
watch	NN1	watch
belonged	VVD	belong
to	PRP	to
your	DPS	you
elder	AJC	elder
brother	NN1	brother
,	PUN	,
who	PNQ	who
inherited	VVD	inherit
it	PNP	it
from	PRP	from
your	DPS	you
father	NN1	father
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
That	DT0	that
you	PNP	you
gather	VVB	gather
,	PUN	,
no	AT0	no
doubt	NN1	doubt
,	PUN	,
from	PRP	from
the	AT0	the
H	NP0	h
.	SENT	.
W	ZZ0	w
.	SENT	.
upon	PRP	upon
the	AT0	the
back	NN1	back
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
Quite	AV0	quite
so	AV0	so
.	SENT	.
The	AT0	the
W	NP0	w
.	SENT	.
suggests	VVZ	suggest
your	DPS	you
own	DT0	own
name	NN1	name
.	SENT	.
The	AT0	the
date	NN1	date
of	PRF	of
the	AT0	the
watch	NN1	watch
is	VBZ	be
nearly	AV0	nearly
fifty	CRD	fifty
years	NN2	year
back	AVP	back
,	PUN	,
and	CJC	and
the	AT0	the
initials	NN2	initial
are	VBB	be
as	AV0	as
old	AJ0	old
as	CJS	as
the	AT0	the
watch	NN1	watch
:	PUN	:
so	CJS	so
it	PNP	it
was	VBD	be
made	VVN	make
for	PRP	for
the	AT0	the
last	ORD	last
generation	NN1	generation
.	SENT	.
Jewelry	NN1	jewelry
usually	AV0	usually
descends	VVZ	descend
to	PRP	to
the	AT0	the
eldest	AJS	eldest
son	NN1	son
,	PUN	,
and	CJC	and
he	PNP	he
is	VBZ	be
most	AV0	most
likely	AJ0	likely
to	TO0	to
have	VHI	have
the	AT0	the
same	DT0	same
name	NN1	name
as	PRP	as
the	AT0	the
father	NN1	father
.	SENT	.
Your	DPS	you
father	NN1	father
has	VHZ	have
,	PUN	,
if	CJS	if
I	PNP	i
remember	VVB	remember
right	AV0	right
,	PUN	,
been	VBN	be
dead	AJ0	dead
many	DT0	many
years	NN2	year
.	SENT	.
It	PNP	it
has	VHZ	have
,	PUN	,
therefore	AV0	therefore
,	PUN	,
been	VBN	be
in	PRP	in
the	AT0	the
hands	NN2	hand
of	PRF	of
your	DPS	you
eldest	AJS	eldest
brother	NN1	brother
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Right	AV0	right
,	PUN	,
so	AV0	so
far	AV0	far
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
I	PNP	i
.	SENT	.
""""	PUQ	""""
Anything	PNI	anything
else	AV0	else
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
He	PNP	he
was	VBD	be
a	AT0	a
man	NN1	man
of	PRF	of
untidy	AJ0	untidy
habits	NN2	habit
,	PUN	,
---	AJ0	---
very	AV0	very
untidy	AJ0	untidy
and	CJC	and
careless	AJ0	careless
.	SENT	.
He	PNP	he
was	VBD	be
left	VVN	leave|left
with	PRP	with
good	AJ0	good
prospects	NN2	prospect
,	PUN	,
but	CJC	but
he	PNP	he
threw	VVD	throw|threw
away	AV0	away
his	DPS	he
chances	NN2	chance
,	PUN	,
lived	VVN	live
for	PRP	for
some	DT0	some
time	NN1	time
in	PRP	in
poverty	NN1	poverty
with	PRP	with
occasional	AJ0	occasional
short	AJ0	short
intervals	NN2	interval
of	PRF	of
prosperity	NN1	prosperity
,	PUN	,
and	CJC	and
finally	AV0	finally
,	PUN	,
taking	VVG	take|taking
to	TO0	to
drink	VVI	drink
,	PUN	,
he	PNP	he
died	VVD	die
.	SENT	.
That	DT0	that
is	VBZ	be
all	DT0	all
I	PNP	i
can	VM0	can
gather	VVI	gather
.	SENT	.
""""	PUQ	""""
I	PNP	i
sprang	VVD	spring
from	PRP	from
my	DPS	i
chair	NN1	chair
and	CJC	and
limped	VVD	limp
impatiently	AV0	impatiently
about	PRP	about
the	AT0	the
room	NN1	room
with	PRP	with
considerable	AJ0	considerable
bitterness	NN1	bitterness
in	PRP	in
my	DPS	i
heart	NN1	heart
.	SENT	.
""""	PUQ	""""
This	DT0	this
is	VBZ	be
unworthy	AJ0	unworthy
of	PRF	of
you	PNP	you
,	PUN	,
Holmes	NP0	holmes
,	PUN	,
""""	PUQ	""""
I	PNP	i
said	VVD	say|said
.	SENT	.
""""	PUQ	""""
I	PNP	i
could	VM0	could
not	XX0	not
have	VHI	have
believed	VVN	believe
that	CJT	that
you	PNP	you
would	VM0	would
have	VHI	have
descended	VVN	descend
to	PRP	to
this	DT0	this
.	SENT	.
You	PNP	you
have	VHB	have
made	VVN	make
inquires	VVZ	inquire
into	PRP	into
the	AT0	the
history	NN1	history
of	PRF	of
my	DPS	i
unhappy	AJ0	unhappy
brother	NN1	brother
,	PUN	,
and	CJC	and
you	PNP	you
now	AV0	now
pretend	VVB	pretend
to	TO0	to
deduce	VVI	deduce
this	DT0	this
knowledge	NN1	knowledge
in	PRP	in
some	DT0	some
fanciful	AJ0	fanciful
way	NN1	way
.	SENT	.
You	PNP	you
cannot	VVB	cannot
expect	VVB	expect
me	PNP	i
to	TO0	to
believe	VVI	believe
that	CJT	that
you	PNP	you
have	VHB	have
read	VVN	read
all	DT0	all
this	DT0	this
from	PRP	from
his	DPS	he
old	AJ0	old
watch	NN1	watch
!	SENT	!
It	PNP	it
is	VBZ	be
unkind	AJ0	unkind
,	PUN	,
and	CJC	and
,	PUN	,
to	TO0	to
speak	VVI	speak
plainly	AV0	plainly
,	PUN	,
has	VHZ	have
a	AT0	a
touch	NN1	touch
of	PRF	of
charlatanism	NN1	charlatanism
in	PRP	in
it	PNP	it
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
My	DPS	i
dear	AJ0	dear
doctor	NN1	doctor
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
he	PNP	he
,	PUN	,
kindly	AV0	kindly
,	PUN	,
""""	PUQ	""""
pray	VVB	pray
accept	VVB	accept
my	DPS	i
apologies	NN2	apology
.	SENT	.
Viewing	VVG	view|viewing
the	AT0	the
matter	NN1	matter
as	PRP	as
an	AT0	an
abstract	AJ0	abstract
problem	NN1	problem
,	PUN	,
I	PNP	i
had	VHD	have
forgotten	VVN	forget|forgotten
how	AVQ	how
personal	AJ0	personal
and	CJC	and
painful	AJ0	painful
a	AT0	a
thing	NN1	thing
it	PNP	it
might	VM0	might
be	VBI	be
to	PRP	to
you	PNP	you
.	SENT	.
I	PNP	i
assure	VVB	assure
you	PNP	you
,	PUN	,
however	AV0	however
,	PUN	,
that	CJT	that
I	PNP	i
never	AV0	never
even	AV0	even
knew	VVD	know
that	CJT	that
you	PNP	you
had	VHD	have
a	AT0	a
brother	NN1	brother
until	CJS	until
you	PNP	you
handed	VVD	hand
me	PNP	i
the	AT0	the
watch	NN1	watch
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Then	AV0	then
how	AVQ	how
in	PRP	in
the	AT0	the
name	NN1	name
of	PRF	of
all	DT0	all
that	DT0	that
is	VBZ	be
wonderful	AJ0	wonderful
did	VDD	do
you	PNP	you
get	VVI	get
these	DT0	these
facts	NN2	fact
?	SENT	?
They	PNP	they
are	VBB	be
absolutely	AV0	absolutely
correct	AJ0	correct
in	PRP	in
every	AT0	every
particular	AJ0	particular
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Ah	ITJ	ah
,	PUN	,
that	DT0	that
is	VBZ	be
good	AJ0	good
luck	NN1	luck
.	SENT	.
I	PNP	i
could	VM0	could
only	AV0	only
say	VVI	say
what	DTQ	what
was	VBD	be
the	AT0	the
balance	NN1	balance
of	PRF	of
probability	NN1	probability
.	SENT	.
I	PNP	i
did	VDD	do
not	XX0	not
at	PRP	at
all	DT0	all
expect	VVB	expect
to	TO0	to
be	VBI	be
so	AV0	so
accurate	AJ0	accurate
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
But	CJC	but
it	PNP	it
was	VBD	be
not	XX0	not
mere	AJ0	mere
guess-work	NN1	guess-work
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
No	ITJ	no
,	PUN	,
no	ITJ	no
:	PUN	:
I	PNP	i
never	AV0	never
guess	VVB	guess
.	SENT	.
It	PNP	it
is	VBZ	be
a	AT0	a
shocking	AJ0	shocking|shock
habit	NN1	habit
,	PUN	,
---	NN1	---
destructive	AJ0	destructive
to	PRP	to
the	AT0	the
logical	AJ0	logical
faculty	NN1	faculty
.	SENT	.
What	DTQ	what
seems	VVZ	seem
strange	AJ0	strange
to	PRP	to
you	PNP	you
is	VBZ	be
only	AV0	only
so	AV0	so
because	CJS	because
you	PNP	you
do	VDB	do
not	XX0	not
follow	VVI	follow
my	DPS	i
train	NN1	train
of	PRF	of
thought	NN1	thought
or	CJC	or
observe	VVB	observe
the	AT0	the
small	AJ0	small
facts	NN2	fact
upon	PRP	upon
which	DTQ	which
large	AJ0	large
inferences	NN2	inference
may	VM0	may
depend	VVI	depend
